Country,Survey,Pop Class,Foodex L1,Metrics,Nr Subjetcs,Nr Consumers,Mean,STD,P5,P10,Median,P95,P97.5,P99,Comment
France,Individual and national study on food consumption 2,Adolescents,Eggs and egg products,A.01.001252,973,841,12.34,13.09,0.00,0.00,8.10,38.93,44.69,53.46, 
France,Individual and national study on food consumption 2,Adolescents,Sugar and confectionary,A.01.001267,973,944,33.66,65.90,0.36,1.59,16.57,109.71,155.43,299.71, 
France,Individual and national study on food consumption 2,Adolescents,Animal and vegetable fats and oils,A.01.001346,973,973,20.54,10.95,5.95,8.11,18.75,40.50,46.58,57.90, 
France,Individual and national study on food consumption 2,Adolescents,Fruit and vegetable juices,A.01.001394,973,724,95.89,109.87,0.00,0.00,64.29,330.00,392.86,478.57, 
France,Individual and national study on food consumption 2,Adolescents,Non-alcoholic beverages (excepting milk based beve,A.01.001470,973,761,150.88,188.05,0.00,0.00,91.43,507.14,651.43,905.71, 
France,Individual and national study on food consumption 2,Adolescents,Alcoholic beverages,A.01.001534,973,200,7.25,32.03,0.00,0.00,0.00,35.71,78.57,154.29, 
France,Individual and national study on food consumption 2,Adolescents,Drinking water (water without any additives except,A.01.001573,973,966,564.59,412.76,56.60,121.43,494.09,1.324.83,1.517.02,1.798.83, 
France,Individual and national study on food consumption 2,Adolescents,Herbs. spices and condiments,A.01.001580,973,971,16.96,14.70,1.30,2.55,13.24,45.29,56.55,70.01, 
France,Individual and national study on food consumption 2,Adolescents,Food for infants and small children,A.01.001715,973,1,0.09,2.75,0.00,0.00,0.00,0.00,0.00,0.00, 
France,Individual and national study on food consumption 2,Adolescents,Products for special nutritional use,A.01.001748,973,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
France,Individual and national study on food consumption 2,Adolescents,Composite food (including frozen products),A.01.001789,973,33,0.54,3.85,0.00,0.00,0.00,0.00,5.71,21.43, 
France,Individual and national study on food consumption 2,Adolescents,Snacks. desserts. and other foods,A.01.001877,973,828,34.48,36.53,0.00,0.00,25.00,113.57,132.14,160.71, 
France,Individual and national study on food consumption 2,Adults,Grains and grain-based products,A.01.000001,2.276,2.276,225.62,106.04,82.43,109.99,212.70,415.76,477.68,531.86, 
France,Individual and national study on food consumption 2,Adults,Vegetables and vegetable products (including fungi,A.01.000317,2.276,2.272,145.15,87.71,30.12,47.37,132.81,305.67,357.69,427.01, 
France,Individual and national study on food consumption 2,Adults,Starchy roots and tubers,A.01.000467,2.276,2.165,66.50,49.45,1.22,14.29,57.14,157.14,188.77,228.57, 
France,Individual and national study on food consumption 2,Adults,Legumes. nuts and oilseeds,A.01.000486,2.276,2.018,35.50,32.31,0.00,0.00,28.57,98.59,115.71,139.43, 
France,Individual and national study on food consumption 2,Adults,Fruit and fruit products,A.01.000544,2.276,2.113,136.56,132.26,0.00,2.14,110.14,392.11,472.14,579.43, 
France,Individual and national study on food consumption 2,Adults,Meat and meat products (including edible offal),A.01.000727,2.276,2.266,133.74,67.79,43.19,60.98,122.16,264.30,298.49,340.60, 
France,Individual and national study on food consumption 2,Adults,Fish and other seafood (including amphibians. rept,A.01.000876,2.276,1.935,30.19,27.69,0.00,0.00,25.13,86.00,98.29,114.57, 
France,Individual and national study on food consumption 2,Adults,Milk and dairy products,A.01.000948,2.276,2.271,200.71,155.47,29.34,47.09,160.93,499.55,570.36,665.84, 
France,Individual and national study on food consumption 2,Adults,Eggs and egg products,A.01.001252,2.276,1.963,14.80,15.43,0.00,0.00,9.60,45.50,52.50,65.55, 
France,Individual and national study on food consumption 2,Adults,Sugar and confectionary,A.01.001267,2.276,2.162,24.31,57.86,0.00,0.63,12.17,76.43,108.27,239.63, 
France,Individual and national study on food consumption 2,Adults,Animal and vegetable fats and oils,A.01.001346,2.276,2.274,26.54,15.36,6.99,9.60,24.09,54.56,63.26,75.36, 
France,Individual and national study on food consumption 2,Adults,Fruit and vegetable juices,A.01.001394,2.276,1.331,55.94,88.17,0.00,0.00,4.29,235.00,267.14,369.57, 
France,Individual and national study on food consumption 2,Adults,Non-alcoholic beverages (excepting milk based beve,A.01.001470,2.276,2.163,461.94,368.40,4.86,70.00,385.71,1.140.00,1.380.00,1.744.86, 
France,Individual and national study on food consumption 2,Adults,Alcoholic beverages,A.01.001534,2.276,1.539,118.43,183.18,0.00,0.00,42.86,502.86,668.57,837.14, 
France,Individual and national study on food consumption 2,Adults,Drinking water (water without any additives except,A.01.001573,2.276,2.259,816.22,621.58,71.18,183.01,707.47,1.917.36,2.293.16,2.671.05, 
France,Individual and national study on food consumption 2,Adults,Herbs. spices and condiments,A.01.001580,2.276,2.270,20.02,15.44,2.03,3.77,16.94,49.03,57.34,69.51, 
France,Individual and national study on food consumption 2,Adults,Food for infants and small children,A.01.001715,2.276,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00, 
France,Individual and national study on food consumption 2,Adults,Products for special nutritional use,A.01.001748,2.276,23,1.44,25.78,0.00,0.00,0.00,0.00,0.00,14.29, 
France,Individual and national study on food consumption 2,Adults,Composite food (including frozen products),A.01.001789,2.276,93,0.62,4.07,0.00,0.00,0.00,0.00,7.14,21.43, 
France,Individual and national study on food consumption 2,Adults,Snacks. desserts. and other foods,A.01.001877,2.276,1.727,25.00,34.91,0.00,0.00,14.29,94.29,118.57,162.14, 
France,Individual and national study on food consumption 2,Elderly,Grains and grain-based products,A.01.000001,264,263,214.67,107.31,68.64,88.99,203.02,415.96,465.86,513.76,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Elderly,Vegetables and vegetable products (including fungi,A.01.000317,264,264,183.35,88.22,62.17,85.43,170.88,343.29,392.85,470.93,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Elderly,Starchy roots and tubers,A.01.000467,264,260,85.84,65.87,14.29,23.16,70.80,209.29,250.38,314.29,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Elderly,Legumes. nuts and oilseeds,A.01.000486,264,230,41.74,39.12,0.00,0.00,33.67,112.86,139.36,192.86,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Elderly,Fruit and fruit products,A.01.000544,264,257,223.63,151.66,19.29,51.05,202.67,503.74,588.00,718.29,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Elderly,Meat and meat products (including edible offal),A.01.000727,264,263,122.86,55.25,49.36,56.86,115.69,218.36,281.66,293.29,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Elderly,Fish and other seafood (including amphibians. rept,A.01.000876,264,241,35.19,26.77,0.00,2.86,30.15,85.79,94.29,113.18,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Elderly,Milk and dairy products,A.01.000948,264,263,184.08,150.08,25.33,39.80,146.25,485.46,554.43,724.29,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Elderly,Eggs and egg products,A.01.001252,264,224,17.35,15.99,0.00,0.00,14.91,44.96,51.88,73.69,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Elderly,Sugar and confectionary,A.01.001267,264,240,13.87,36.39,0.00,0.13,7.09,37.89,55.51,121.43,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Elderly,Animal and vegetable fats and oils,A.01.001346,264,263,33.54,16.92,9.00,12.66,32.91,64.00,72.09,81.87,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Elderly,Fruit and vegetable juices,A.01.001394,264,124,39.14,79.66,0.00,0.00,0.00,178.57,300.43,435.71,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Elderly,Non-alcoholic beverages (excepting milk based beve,A.01.001470,264,245,388.82,325.28,0.00,20.00,327.86,964.29,1.271.43,1.554.29,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Elderly,Alcoholic beverages,A.01.001534,264,199,146.34,211.58,0.00,0.00,60.86,598.57,705.71,974.29,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Elderly,Drinking water (water without any additives except,A.01.001573,264,263,827.88,535.13,134.29,258.26,740.46,1.791.32,1.981.06,2.475.21,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Elderly,Herbs. spices and condiments,A.01.001580,264,264,20.66,14.79,3.40,5.06,17.85,52.33,58.81,73.47,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Elderly,Food for infants and small children,A.01.001715,264,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Elderly,Products for special nutritional use,A.01.001748,264,2,2.03,23.32,0.00,0.00,0.00,0.00,0.00,0.00,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Elderly,Composite food (including frozen products),A.01.001789,264,11,0.71,3.89,0.00,0.00,0.00,0.00,12.14,25.00,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Elderly,Snacks. desserts. and other foods,A.01.001877,264,176,17.42,30.50,0.00,0.00,1.08,67.86,89.29,142.86,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Very elderly,Grains and grain-based products,A.01.000001,84,84,198.34,97.62,65.49,109.29,175.47,390.90,414.37,541.83,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Very elderly,Vegetables and vegetable products (including fungi,A.01.000317,84,84,169.61,74.32,55.86,75.50,164.81,293.33,315.66,377.26,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Very elderly,Starchy roots and tubers,A.01.000467,84,84,87.27,50.33,22.59,32.14,85.71,189.14,212.59,272.54,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Very elderly,Legumes. nuts and oilseeds,A.01.000486,84,79,39.93,42.18,0.00,6.29,28.57,117.86,163.40,235.71,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Very elderly,Fruit and fruit products,A.01.000544,84,80,196.75,130.68,4.29,30.00,189.25,460.80,537.36,612.29,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Very elderly,Meat and meat products (including edible offal),A.01.000727,84,84,109.26,52.68,44.71,47.29,99.14,212.16,220.03,275.21,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Very elderly,Fish and other seafood (including amphibians. rept,A.01.000876,84,72,34.23,27.19,0.00,0.00,29.79,87.14,88.99,95.92,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Very elderly,Milk and dairy products,A.01.000948,84,84,200.48,164.97,30.57,39.43,154.01,540.00,574.11,796.54,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Very elderly,Eggs and egg products,A.01.001252,84,76,17.42,14.32,0.00,1.19,14.91,41.42,52.00,68.20,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Very elderly,Sugar and confectionary,A.01.001267,84,78,10.52,14.11,0.00,0.29,5.54,36.43,42.98,92.30,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Very elderly,Animal and vegetable fats and oils,A.01.001346,84,84,34.50,18.75,11.11,14.61,29.64,63.38,68.89,94.32,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Very elderly,Fruit and vegetable juices,A.01.001394,84,28,22.95,47.62,0.00,0.00,0.00,128.57,155.14,207.14,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Very elderly,Non-alcoholic beverages (excepting milk based beve,A.01.001470,84,78,286.38,211.88,0.00,50.00,250.00,610.00,824.29,994.29,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Very elderly,Alcoholic beverages,A.01.001534,84,63,142.61,215.17,0.00,0.00,66.74,560.00,588.57,1.500.00,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Very elderly,Drinking water (water without any additives except,A.01.001573,84,83,857.26,550.57,196.34,303.57,726.57,2.016.38,2.057.14,2.852.00,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Very elderly,Herbs. spices and condiments,A.01.001580,84,84,18.35,13.66,1.71,4.25,16.73,45.27,50.93,61.43,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Very elderly,Food for infants and small children,A.01.001715,84,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Very elderly,Products for special nutritional use,A.01.001748,84,1,4.51,41.31,0.00,0.00,0.00,0.00,0.00,378.57,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Very elderly,Composite food (including frozen products),A.01.001789,84,3,0.54,3.31,0.00,0.00,0.00,0.00,3.57,25.00,Number of observations lower than 300. the 99th may not be statistically robust
France,Individual and national study on food consumption 2,Very elderly,Snacks. desserts. and other foods,A.01.001877,84,57,23.04,61.71,0.00,0.00,0.00,83.57,85.71,514.29,Number of observations lower than 300. the 99th may not be statistically robust
United Kingdom,Diet and Nutrition Survey of Infants and Young Children. 2011,Infants,Grains and grain-based products,A.01.000001,1.369,1.154,32.43,36.12,0.00,0.00,21.78,96.78,119.04,154.61, 
United Kingdom,Diet and Nutrition Survey of Infants and Young Children. 2011,Infants,Vegetables and vegetable products (including fungi,A.01.000317,1.369,1.043,37.43,41.97,0.00,0.00,25.24,121.30,146.88,182.06, 
United Kingdom,Diet and Nutrition Survey of Infants and Young Children. 2011,Infants,Starchy roots and tubers,A.01.000467,1.369,1.028,23.98,28.31,0.00,0.00,15.00,78.15,99.47,124.93, 
United Kingdom,Diet and Nutrition Survey of Infants and Young Children. 2011,Infants,Legumes. nuts and oilseeds,A.01.000486,1.369,628,6.46,13.15,0.00,0.00,0.00,32.65,45.00,61.95, 
